session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
6226dee25ca53e274425ae6e,5f47f2a14aac571403cbb192,APPROVED,2022-03-08 04:43:21.042000,2022-03-08 04:53:02.004000,580.962,38,33,0,100,2022-03-08 04:56:47.537000,561DDF44,United States,United States,Full-Time,English,United States,Male,No
6226f30973bcdae380918bb6,5cb60f1eefd4130001bbfdb7,APPROVED,2022-03-08 06:09:16.312000,2022-03-12 01:21:36.260000,328339.948,29,1675,3,100,2022-03-12 01:21:36.439000,Manual Completion,United States,United States,DATA EXPIRED,Spanish,United States,Male,DATA EXPIRED
6226f33f987a053ff078dcdd,5fda7349ea1be46f09e3bd4b,APPROVED,2022-03-08 06:10:13.031000,2022-03-14 20:32:51.863000,570158.832,20,1295,2,100,2022-03-14 20:32:52.199000,Manual Completion,United States,United States,Part-Time,English,United States,Male,Yes
6226f35706bc23fc1f5a5ce4,5cba91f716ab74001672d747,APPROVED,2022-03-08 06:10:45.856000,2022-03-14 20:32:50.102000,570124.246,27,1280,2,100,2022-03-14 20:32:50.571000,Manual Completion,United States,United States,Unemployed (and job seeking),Vietnamese,United States,Male,Yes
6226f36358321e3be6496dbf,56e6a66af6ed900006a5867c,APPROVED,2022-03-08 06:10:43.073000,2022-03-14 20:32:50.818000,570127.745,41,3206,17,100,2022-03-14 20:32:51.085000,Manual Completion,United States,United States,Part-Time,English,United States,Male,No
6226f3740d7ad477fd4d5513,6153feff56031fc0b414028b,APPROVED,2022-03-08 06:11:00.759000,2022-03-14 20:32:49.014000,570108.255,49,458,1,100,2022-03-14 20:32:49.172000,Manual Completion,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
6226f377eb75742ba461ad67,611fef91a3800a9e7bfca495,APPROVED,2022-03-08 06:11:07.085000,2022-03-14 20:32:48.553000,570101.468,21,477,3,99,2022-03-14 20:32:48.948000,Manual Completion,United States,United States,Part-Time,English,United States,Female,DATA EXPIRED
6226f3ab433bfd9b664761d2,572d55e1109ab600105176ba,APPROVED,2022-03-08 06:11:57.823000,2022-03-14 20:32:47.903000,570050.08,30,2528,1,100,2022-03-14 20:32:48.240000,Manual Completion,United States,United States,Full-Time,English,United States,Male,No
6226f3ca4519857bce89a9e8,604d3b6735362f8e79e30ea1,APPROVED,2022-03-08 06:12:35.597000,2022-03-14 20:32:44.741000,570009.144,56,763,0,100,2022-03-14 20:32:45.076000,Manual Completion,Bangladesh,United States,Unemployed (and job seeking),English,United States,Female,No
6226f3e8079f5d44c7b6f15e,5f44c445cfb0a801244f652f,APPROVED,2022-03-08 06:12:56.017000,2022-03-14 20:32:43.585000,569987.568,31,1426,3,100,2022-03-14 20:32:44.033000,Manual Completion,DATA EXPIRED,United States,DATA EXPIRED,DATA EXPIRED,United States,Male,DATA EXPIRED
6226f3f5214ec3bf23138359,611b8f8d34b5aed647a248e3,APPROVED,2022-03-08 06:13:18.922000,2022-03-14 20:32:42.953000,569964.031,48,702,1,100,2022-03-14 20:32:43.155000,Manual Completion,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6226f4255b6bef6e1746f154,60fe1952f39082cd493260b5,APPROVED,2022-03-08 06:14:05.844000,2022-03-14 20:32:42.555000,569916.711,30,529,2,100,2022-03-14 20:32:42.982000,Manual Completion,United States,United States,Unemployed (and job seeking),English,United States,Female,No
6226f4336820da546da7dff9,5a791168f49c9a0001f31061,APPROVED,2022-03-08 06:14:11.684000,2022-03-14 20:32:41.239000,569909.555,44,2952,2,100,2022-03-14 20:32:41.577000,Manual Completion,United States,United States,Full-Time,English,United States,Male,No
6226f44e34c00a828bb3fa2a,5cf3f7364bcc6400019d71fa,APPROVED,2022-03-08 06:14:42.924000,2022-03-14 20:32:40.322000,569877.398,65,2139,5,100,2022-03-14 20:32:40.503000,Manual Completion,United States,United States,Full-Time,English,United States,Female,No
6226f46da1a7fd3354a536a4,5fcdbe153ce79b287e15344e,APPROVED,2022-03-08 06:15:19.966000,2022-03-14 20:32:39.973000,569840.007,26,704,6,99,2022-03-14 20:32:40.695000,Manual Completion,United States,United States,Full-Time,Chinese,United States,Female,No
6226f4824f52686c62e6e4b7,612eac9f6c232dc7efccc967,APPROVED,2022-03-08 06:15:32.037000,2022-03-08 06:20:05.105000,273.068,24,996,4,100,2022-03-08 21:30:41.703000,NOCODE,United States,United States,Full-Time,English,United States,Male,Yes
6226f4e6fa4fd41910029ee3,5cbcfce214b3cb0015f03471,APPROVED,2022-03-08 06:17:20.825000,2022-03-08 06:27:56.468000,635.643,43,2099,3,100,2022-03-08 21:30:41.197000,NOCODE,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6226f4ffce021260018fa794,61674f43ba1c51fd6b5c99bc,APPROVED,2022-03-08 06:17:39.232000,2022-03-14 20:32:37.919000,569698.687,22,106,0,100,2022-03-14 20:32:38.462000,Manual Completion,United States,United States,Other,English,United States,Female,Yes
6226f59b214ec3bf23138361,60fd06e76b4bc44c8f7a8b41,APPROVED,2022-03-08 06:20:16.948000,2022-03-14 20:32:37.340000,569540.392,19,50,0,100,2022-03-14 20:32:37.533000,Manual Completion,United States,United States,Other,English,United States,Female,Yes
