session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
6234cbb7b02a12adf5fd01a2,601b56a319565951c0e6a626,APPROVED,2022-03-18 18:13:14.949000,2022-03-18 18:17:22.679000,247.73,23,660,3,100,2022-03-19 17:46:04.604000,561DDF44,United States,United States,Full-Time,English,United States,Female,No
6234cbc3de3dff511687866a,5f78987a98f49643b7ca5209,APPROVED,2022-03-18 18:13:25.615000,2022-03-18 18:17:54.898000,269.283,20,632,1,100,2022-03-19 17:46:04.691000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6234cbc935b0c67e18a408b6,611c2569a165706dc3404885,APPROVED,2022-03-18 18:13:32.523000,2022-03-18 18:18:39.770000,307.247,25,973,1,100,2022-03-19 17:46:04.769000,561DDF44,United States,United States,Full-Time,English,United States,Female,No
6234cbca5f39253c08ad3405,5cec2163d439ae0016596611,APPROVED,2022-03-18 18:13:32.827000,2022-03-18 18:16:57.554000,204.727,35,1724,11,99,2022-03-19 17:46:04.840000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,No
6234cbced7f26efdd7f03dc8,6150421de31b32c18b00910f,APPROVED,2022-03-18 18:13:45.368000,2022-03-18 18:20:52.584000,427.216,64,92,0,100,2022-03-19 17:46:04.915000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6234cbffcdfb82250e182cde,5815369b94ecc900010b014e,APPROVED,2022-03-18 18:14:25.757000,2022-03-18 18:16:51.890000,146.133,31,758,1,100,2022-03-19 17:46:05.007000,561DDF44,United States,United States,Full-Time,English,United States,Female,No
6234cc068ddcbaef12c18e5d,5c29b88810677f0001dc2c56,APPROVED,2022-03-18 18:14:46.524000,2022-03-18 18:30:14.845000,928.321,57,2053,6,99,2022-03-19 17:46:05.139000,561DDF44,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No
6234cc1b05a86631573df682,5e3cc28a194a520c0c128f13,APPROVED,2022-03-18 18:14:56.715000,2022-03-18 18:25:37.599000,640.884,53,1577,0,100,2022-03-19 17:46:05.209000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6234cc7c93db84e5b3571d38,60ff14a46f99a66e7d2a73ef,APPROVED,2022-03-18 18:17:14.660000,2022-03-18 18:21:27.892000,253.232,25,485,1,100,2022-03-19 17:46:05.307000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6234cd0f7c6548d1293889be,60fec5e6c212acc3a302d224,APPROVED,2022-03-18 18:19:03.594000,2022-03-18 18:29:09.854000,606.26,21,126,0,100,2022-03-19 17:46:05.377000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6234d10c7f4ce9d1bdb1dd81,5cc489df3e74d80001198974,APPROVED,2022-03-18 18:35:59.446000,2022-03-18 18:45:38.272000,578.826,23,625,0,100,2022-03-19 17:46:05.450000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6234d4bb1e65acf148b92664,56d862b84a9be1000a53b1ac,APPROVED,2022-03-18 18:51:41.723000,2022-03-18 18:55:40.662000,238.939,36,415,1,100,2022-03-19 17:46:05.536000,561DDF44,United States,United States,Full-Time,English,United States,Male,No
6234d4be132fd15734de9540,612fab1125ea0a912c3edc62,APPROVED,2022-03-18 18:51:45.122000,2022-03-18 18:55:49.984000,244.862,23,647,3,99,2022-03-19 17:46:05.604000,561DDF44,United States,United States,Other,English,United States,Female,Yes
6234d4be57ddafa28a743b73,5a7d12a1f49c9a0001f33d53,APPROVED,2022-03-18 18:51:46.321000,2022-03-18 18:56:26.964000,280.643,54,930,1,100,2022-03-19 17:46:05.691000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6234d4c776335f79b820f418,60a5d41acaaf47129b2d74d5,APPROVED,2022-03-18 18:51:55.012000,2022-03-18 18:56:01.785000,246.773,22,441,2,100,2022-03-19 17:46:05.794000,561DDF44,United States,United States,Unemployed (and job seeking),English,United States,Male,Yes
6234d4ce9f5c8f0d5fa01ec5,5dd05b3a381b6714036968f7,APPROVED,2022-03-18 18:52:00.406000,2022-03-18 18:56:55.659000,295.253,21,1379,3,100,2022-03-19 17:46:05.877000,561DDF44,United States,United States,Other,Vietnamese,United States,Female,Yes
6234d4f6119325f7f4f502a5,5f12c0fb473aec0cea5fdb8c,RETURNED,2022-03-18 18:52:40.715000,,4600533.763203,20,678,5,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6234d502886f4fe22420b43c,6100bf5242116b74998d5651,APPROVED,2022-03-18 18:52:53.629000,2022-03-18 19:04:24.838000,691.209,19,52,0,100,2022-03-19 17:46:06.060000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,Yes
